Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
d7c63624edf1c183e3e1d6fd2acf1b7539049ab38a7f485c153d2747f589286c,2019-11,City of London Police,City of London Police,-0.074901,51.506255,On or near A100,E01004293,Tower Hamlets 027B,Investigation complete; no suspect identified
325e981336c41cd2e49582d01a762bfd1927717d02b34ab24fd93954ee98681b,2019-11,City of London Police,City of London Police,-0.090348,51.519358,On or near MOOR LANE,E01000002,City of London 001B,Investigation complete; no suspect identified
ca8c630fc618ca51aab3dc5e1b128443d42b374fe63cfa5913b0f2616df5b725,2019-11,City of London Police,City of London Police,-0.081540,51.510806,On or near MINCING LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
958e171bbb63c8475ccdb8ddfe30db749f559e0e9b64d6ac5a37859e659aa980,2019-11,City of London Police,City of London Police,-0.073515,51.510414,On or near Parking Area,E01000005,City of London 001E,Investigation complete; no suspect identified
cf09185de54ab792afda1b0afb6faa6524104253396cee1c88766d7d6daf0df8,2019-11,City of London Police,City of London Police,-0.073850,51.509313,On or near MANSELL STREET,E01004293,Tower Hamlets 027B,Investigation complete; no suspect identified
36418dd01adcb4b859304bb091b33b488c978b4236ecb4cecb61a2a16644face,2019-11,City of London Police,City of London Police,-0.094197,51.510734,On or near KENNETT WHARF LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
2100958d6baafd2b86ec38941a93872131db613c417a0721c4a710178e02689c,2019-11,City of London Police,City of London Police,-0.092625,51.513865,On or near CHEAPSIDE,E01032739,City of London 001F,Investigation complete; no suspect identified
d4938900d06ac50ddd3b0c80e40f1e95a445f8a5cade472e7f1af4eb3f1e6ac6,2019-11,City of London Police,City of London Police,-0.089465,51.510855,On or near GOPHIR LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
1b53ee17e291e765bf6ab1b6c8928453faa2a0d0943e5010feb09f37fa8ad66d,2019-11,City of London Police,City of London Police,-0.082458,51.517431,On or near LIVERPOOL STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
6146c899a9941cda50bf8fe3d19313605ac63165e5cc0bad1438ce5fd132e013,2019-11,City of London Police,City of London Police,-0.083587,51.512171,On or near LIME STREET PASSAGE,E01032739,City of London 001F,Investigation complete; no suspect identified
55cacd408035c181cdbd29c98f4d620a4e39d042ede78b1e035322ff3c8bfebe,2019-11,City of London Police,City of London Police,-0.074210,51.511711,On or near PORTSOKEN STREET,E01000005,City of London 001E,Investigation complete; no suspect identified
aed59065c070fc014cb3f8c5b64d56e5d0ad2c02faa12f6c948181a233fd999d,2019-11,City of London Police,City of London Police,-0.083120,51.510598,On or near GREAT TOWER STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
46ff0556ad35f6e09747b0d969e03123a5d26f1fd5b917457226d96ec8dc10c9,2019-11,City of London Police,City of London Police,-0.101452,51.512650,On or near ST ANDREW'S HILL,E01032739,City of London 001F,Investigation complete; no suspect identified
27e45572fd198a3cea764305e73e390b5bb5ad517441e778df408a63f1330a40,2019-11,City of London Police,City of London Police,-0.109647,51.514887,On or near FETTER LANE,E01032740,City of London 001G,Investigation complete; no suspect identified
5fc8cbd749c54ce7e766d8ddbb20a0df9dee0b684e2b9d4348b1d28152d2393e,2019-11,City of London Police,City of London Police,-0.104500,51.511449,On or near VICTORIA EMBANKMENT,E01032740,City of London 001G,Investigation complete; no suspect identified
f662a891999c24e42f886379c063cacb2085b8d27a0b61242e2afc57678d8bd6,2019-11,City of London Police,City of London Police,-0.096643,51.512545,On or near DISTAFF LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
03936e5eb04458006206d94517df55c6a8c8ea8c8e881cedb58c3a012f0d69a9,2019-11,City of London Police,City of London Police,-0.109647,51.514887,On or near FETTER LANE,E01032740,City of London 001G,Investigation complete; no suspect identified
63c1f806733de587406ab66b7a6c78dbe36a4db8b38bdd95078f6581d4e951ae,2019-11,City of London Police,City of London Police,-0.086166,51.510828,On or near EASTCHEAP,E01032739,City of London 001F,Investigation complete; no suspect identified
68f0eeb41a538daaaa9a3ca56f0fbe9b19ca5c5d82c0eb47f02c8ef3bf64b14e,2019-11,City of London Police,City of London Police,-0.086416,51.516191,On or near THROGMORTON AVENUE,E01032739,City of London 001F,Investigation complete; no suspect identified
1288ded072ae0264087d749d7d0657d4c11f176ea1a9cebb4369d9bbfed75eff,2019-11,City of London Police,City of London Police,-0.107147,51.517130,On or near ST ANDREW STREET,E01032740,City of London 001G,Unable to prosecute suspect
fce70cef4fbd0b2a53409007886b62d8e4c37dd9641e81a597cc15114d3b9f8f,2019-11,City of London Police,City of London Police,-0.084284,51.510671,On or near EASTCHEAP,E01032739,City of London 001F,Unable to prosecute suspect
749138c6f4e3f6ee6b0381dd2ebb065f5e8b18fed6568ef5db9cfb1db4c037ab,2019-11,City of London Police,City of London Police,-0.083150,51.510913,On or near ROOD LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
7ae4727dd33f884017de47e114eecc83aba8ecd9658d19889fae286de22877ab,2019-11,City of London Police,City of London Police,-0.096363,51.513377,On or near NEW CHANGE,E01032739,City of London 001F,Investigation complete; no suspect identified
508b6f84659ac4436ed0f59d912dd8019a98b9f8ae39d1eb20fe9bb2c2f3bf57,2019-11,City of London Police,City of London Police,-0.080782,51.514804,On or near ST MARY AXE,E01032739,City of London 001F,Investigation complete; no suspect identified
37ddbb7436d2815b7451b98426c5aea6d0417a09ed559470f303cc83cf265691,2019-11,City of London Police,City of London Police,-0.086701,51.510774,On or near Pedestrian Subway,E01032739,City of London 001F,Investigation complete; no suspect identified
a627c9fc04b97c0418c7bc9a4524c686f2171ccf52eed05529a5c248a509c956,2019-11,City of London Police,City of London Police,-0.085310,51.518511,On or near ELDON STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
dd4257671b8c871ec189a12cff621cc3c5e1f707beb72df3667d809aee7658c7,2019-11,City of London Police,City of London Police,-0.106922,51.514204,On or near FLEET STREET,E01032740,City of London 001G,Investigation complete; no suspect identified
83cc9ca3d68e760e5fa4963f03dc5ca9aa2c57b8bc162b5c7063358b46e48868,2019-11,City of London Police,City of London Police,-0.086175,51.510945,On or near GRACECHURCH STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
dcdbed07532a887a92e83278b4a37dffde30360fa864a52d92a6e86090e33770,2019-11,City of London Police,City of London Police,-0.109709,51.517909,On or near HIGH HOLBORN,E01032740,City of London 001G,Investigation complete; no suspect identified
2a96dbe92da65d006f388d40ec34a8c5f047b377747cb4dcf2ffd61f3789b221,2019-11,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
e7031e95b990da7e8b461bf97a183dd4e450b0dfc5941967bb25265faa2e1b80,2019-11,City of London Police,City of London Police,-0.102812,51.517042,On or near Police Station,E01032740,City of London 001G,Investigation complete; no suspect identified
ea48709483c107f767b6d375cc2ecc57e7839cc6d19c84553a529245087deb4f,2019-11,City of London Police,City of London Police,-0.080446,51.516283,On or near HOUNDSDITCH,E01032739,City of London 001F,Investigation complete; no suspect identified
b80807ef120f3faf2c8105113a7f32c70a4c377f37d60f1d421ffc489715f23b,2019-11,City of London Police,City of London Police,-0.104300,51.511761,On or near Pedestrian Subway,E01032740,City of London 001G,Investigation complete; no suspect identified
c5ab09214c47fa720abe2245fad6868066fa0f422c9525f252e009323116e867,2019-11,City of London Police,City of London Police,-0.077935,51.514281,On or near DUKE'S PLACE,E01032739,City of London 001F,Investigation complete; no suspect identified
7761aca0694e2bfc3a71f5d3cedf02983e7c1036e676d14792dd02188a00599b,2019-11,City of London Police,City of London Police,-0.087780,51.508066,On or near BOROUGH HIGH STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
a63152e64d237579aedbca8aabc2e94275c430bc5352709e53bb5759943daa12,2019-11,City of London Police,City of London Police,-0.080665,51.509344,On or near Pedestrian Subway,E01032739,City of London 001F,Investigation complete; no suspect identified
02ab8b2787adeeca62c7d18cba82318b46a83cdf486b30f4988351ffe16ff77f,2019-11,City of London Police,City of London Police,-0.097929,51.521810,On or near GLASSHOUSE YARD,E01033490,Islington 022H,Investigation complete; no suspect identified
2e420e153d9dab8d184b5e815327ba7fe40467c831099a245cb63b9832068e98,2019-11,City of London Police,City of London Police,-0.084284,51.510671,On or near EASTCHEAP,E01032739,City of London 001F,Investigation complete; no suspect identified
ac5e9ac5b627d548038f5885ddc915c844de327bcab2e2a9a1057a5f7f007037,2019-11,City of London Police,City of London Police,-0.107375,51.517871,On or near CHARTERHOUSE STREET,E01032740,City of London 001G,Investigation complete; no suspect identified
f624d490c118cb78dae6044f0e784c60724891ef6b2d5d5c68e442dc7a94744c,2019-11,City of London Police,City of London Police,-0.093933,51.519812,On or near Conference/Exhibition Centre,E01000002,City of London 001B,Unable to prosecute suspect
7e73a11e09bb7f85c4a7f4a9f3b5f4b71f7a40d4feb8d548b097f6d350aea21d,2019-11,City of London Police,City of London Police,-0.092625,51.513865,On or near CHEAPSIDE,E01032739,City of London 001F,Investigation complete; no suspect identified
812819cf9c7170fcc3488494dd30039c547f0920423e72f4542a41e0c4bcc1d6,2019-11,City of London Police,City of London Police,-0.084618,51.512682,On or near GRACECHURCH STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
f3b4973740afa00e30b1ce6a926d768b7bd3e1badfb668623f2f58841351205c,2019-11,City of London Police,City of London Police,-0.083079,51.511578,On or near FENCHURCH STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
c41c39484c30a112f47b0482b7813cd071bfce524621cbeb966c112481a33aaa,2019-11,City of London Police,City of London Police,-0.092625,51.513865,On or near CHEAPSIDE,E01032739,City of London 001F,Investigation complete; no suspect identified
2959a2e10eab3c23ee4274b80db7197468786020ec5e044de49a7017b7f2772f,2019-11,City of London Police,City of London Police,-0.100179,51.514158,On or near Shopping Area,E01032739,City of London 001F,Investigation complete; no suspect identified
edd15cbe21b3b230ab6c88f3ab659368234befc5df5908d5974eee75ba7ac6a3,2019-11,City of London Police,City of London Police,-0.107672,51.517678,On or near A40,E01032740,City of London 001G,Investigation complete; no suspect identified
2e6f0b13cd7cb5e2d9dd7e642d1bc155b8cb326ffc0144a45accc69833586cf0,2019-11,City of London Police,City of London Police,-0.104281,51.516032,On or near BEAR ALLEY,E01032740,City of London 001G,Investigation complete; no suspect identified
63910de03cf4734048762419dc2b810e0bf35ebcfc3e5e0c9dc1c14197062925,2019-11,City of London Police,City of London Police,-0.086728,51.510477,On or near KING WILLIAM STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
defb70427cf78776e86df4641722799eed52452b0290342276575ad3aa0519a0,2019-11,City of London Police,City of London Police,-0.080318,51.520678,On or near PRIMROSE STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
aad7aa09831eb864f42f75a844f0844b6e571f0814e935aa6ff3fd8f314c4e29,2019-11,City of London Police,City of London Police,-0.086655,51.519783,On or near LACKINGTON STREET,E01002704,Islington 023D,Investigation complete; no suspect identified
4baffc2d41723d0fc8160237eae0d32b4dec0e02537e5306ceae973fa701236b,2019-11,City of London Police,City of London Police,-0.082628,51.518189,On or near SUN STREET PASSAGE,E01032739,City of London 001F,Unable to prosecute suspect
ca2bdd4c936fc67782e9dcbdb31292911a40d3d16c8b7bba2adfab9d8f629742,2019-11,City of London Police,City of London Police,-0.086175,51.510945,On or near GRACECHURCH STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
bd88aeeba32c5846810b922d106611c9ef06e485a69f3bc6d7b7bda9701890e2,2019-11,City of London Police,City of London Police,-0.073254,51.512856,On or near MANSELL STREET,E01000005,City of London 001E,Unable to prosecute suspect
44fbe5c818f2a0628d4c57eb5e219f9e40bb5c1c3c46052c850a70b7b58ed17e,2019-11,City of London Police,City of London Police,-0.092719,51.512652,On or near QUEEN VICTORIA STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
068cbf9f1339cceaa486c8c458bb1bc360dad82094a6bb28b9e081cc0fc0453f,2019-11,City of London Police,City of London Police,-0.073254,51.512856,On or near MANSELL STREET,E01000005,City of London 001E,Formal action is not in the public interest
cf9d6c725d97340ff8e2360cf11d7ec72abf768c81447be88237cda72afaf5a7,2019-11,City of London Police,City of London Police,-0.086166,51.510828,On or near EASTCHEAP,E01032739,City of London 001F,Investigation complete; no suspect identified
c180d5ca7c03c73b15861701fa45ba63722d77f2ecb7490901c7c88025f1a9bd,2019-11,City of London Police,City of London Police,-0.086624,51.511923,On or near CLEMENT'S LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
3706e26155536e7c56e42ca77b178be3157d97aaf718a797262cf7ce1c88ca20,2019-11,City of London Police,City of London Police,-0.078307,51.513676,On or near MITRE STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
0abbebea2b0baf922a88ddd09987850ebe96ed6bc2af2b2aa587599521513906,2019-11,City of London Police,City of London Police,-0.083993,51.511440,On or near PHILPOT LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
a224ebf8f91b120226e6e1314b1e7eccdcb78b1900cc585b87d01b551434cced,2019-11,City of London Police,City of London Police,-0.089475,51.513355,On or near Pedestrian Subway,E01032739,City of London 001F,Investigation complete; no suspect identified
03cf1d23295e6fbb4a0b9dc625db4aa605d0bed5b09dcb6bc15ca325bbef0eca,2019-11,City of London Police,City of London Police,-0.097645,51.515142,On or near ST MARTIN'S LE GRAND,E01032739,City of London 001F,Investigation complete; no suspect identified
7f9a8bd67ed3a32a72017cbc2772347c7e14975d3f917d208ecfb3f2609466c2,2019-11,City of London Police,City of London Police,-0.078250,51.515033,On or near HOUNDSDITCH,E01000005,City of London 001E,Investigation complete; no suspect identified
ab3850b5b2a63d824cf724479e878ecda1ea099341e7793a4148dec2699f2754,2019-11,City of London Police,City of London Police,-0.088203,51.518262,On or near MOORGATE,E01032739,City of London 001F,Investigation complete; no suspect identified
5b6794596b2f704b8091d4519c0ab6713331e8069d2386625b0f69d3dd2630c1,2019-11,City of London Police,City of London Police,-0.086166,51.510828,On or near EASTCHEAP,E01032739,City of London 001F,Investigation complete; no suspect identified
99e239c59425e3c60e4b1abeff7583e185c7d21eb14cc8dc17b269245c8e7beb,2019-11,City of London Police,City of London Police,-0.089465,51.510855,On or near GOPHIR LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
adb7456b9a7209baae96de90e3531786c6a60508d50a792c3abae127010c25aa,2019-11,City of London Police,City of London Police,-0.097053,51.518262,On or near ALDERSGATE STREET,E01000001,City of London 001A,Investigation complete; no suspect identified
9b67df3c6492710fb33a7f496d0856c8bc9df7a2dfe07fe9ae045d25840149a2,2019-11,City of London Police,City of London Police,-0.104252,51.516733,On or near Supermarket,E01032740,City of London 001G,Investigation complete; no suspect identified
6529d804c9c725c9feddc8bad58605f42b9dafdcef61e9da13c0a75b466f9e8d,2019-11,City of London Police,City of London Police,-0.089451,51.517032,On or near Bus/Coach Station,E01032739,City of London 001F,Investigation complete; no suspect identified
5981abc77b1d1048c53dca36b04c149341e03aec5ff57d932074c0e4282ed2ae,2019-11,City of London Police,City of London Police,-0.082913,51.513463,On or near LEADENHALL STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
599d70de3f79d3572d1f5cf301b4d9fac3420e168f9dadab3f9301be902e68f0,2019-11,City of London Police,City of London Police,-0.078250,51.515033,On or near HOUNDSDITCH,E01000005,City of London 001E,Investigation complete; no suspect identified
47411795b971a2f2832fc9cbe4d77705e3f58f2b677dff93884723257d940eff,2019-11,City of London Police,City of London Police,-0.089596,51.518743,On or near NEW UNION STREET,E01000002,City of London 001B,Investigation complete; no suspect identified
8dc4ab8057683e00ecc801e51f93ecdde7e0ae8f5c06b1c41e60898c7ab15a4a,2019-11,City of London Police,City of London Police,-0.091151,51.514992,On or near GRESHAM STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
88b0e98942c1da2b54bb1fa7193bc7972e0c86b8b377c9bac2309fb24466053f,2019-11,City of London Police,City of London Police,-0.085014,51.509775,On or near MONUMENT STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
2fb75c8517297cc134c01ff18521a2e40dcbb866b7020bf606fbf807eb265bb5,2019-11,City of London Police,City of London Police,-0.098148,51.517938,On or near ALBION WAY,E01032740,City of London 001G,Investigation complete; no suspect identified
57f51cc5201eb0a0936fe08598fb4165a66599be80fa963f3e335d0bf55ba745,2019-11,City of London Police,City of London Police,-0.101959,51.513297,On or near CARTER LANE,E01032739,City of London 001F,Unable to prosecute suspect
38e73aa2a1954e6424232d18aebf9067f108df215bc3640e32da311b26349dab,2019-11,City of London Police,City of London Police,-0.100748,51.515031,On or near WARWICK LANE,E01032739,City of London 001F,Unable to prosecute suspect
e7dc1e952cf0de8b782432897ded86b3aad78e31180e01d0893309565d5ea460,2019-11,City of London Police,City of London Police,-0.077578,51.510795,On or near PEPYS STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
92d3af679e08473f4f49410bfa2cbf80ea1f002b74f099f07be4bd11d7cc489a,2019-11,City of London Police,City of London Police,-0.097562,51.518864,On or near Parking Area,E01000001,City of London 001A,Unable to prosecute suspect
a8cf351b47605a8d958b2e5c3f207ce2f69961dab3b096d1c94651e7273806f8,2019-11,City of London Police,City of London Police,-0.105157,51.513330,On or near Theatre/Concert Hall,E01032740,City of London 001G,Investigation complete; no suspect identified
9801616e5af714266c48e79c5705743a9ce1a98a187ac3df211cd96a1903eb35,2019-11,City of London Police,City of London Police,-0.107148,51.511879,On or near TALLIS STREET,E01032740,City of London 001G,Investigation complete; no suspect identified
c53c181b652c81d6d06395efe5cd8e3d496e77f573d1ad5262cfaf913f2533cc,2019-11,City of London Police,City of London Police,-0.080782,51.514804,On or near ST MARY AXE,E01032739,City of London 001F,Investigation complete; no suspect identified
d66eb2468e0a687e2d6e32c2776eef39cdccae3a664cae9314df6d62818c76fb,2019-11,City of London Police,City of London Police,-0.079283,51.511021,On or near SEETHING LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
3e632b9781036dc8f91930a0d89154d3bd010499d832f4692de3412554ca016e,2019-11,City of London Police,City of London Police,-0.079786,51.517576,On or near Police Station,E01032739,City of London 001F,Investigation complete; no suspect identified
ef9853fde3c1dc34586186c708948a052962fbdafe71e46f7313db1774550f25,2019-11,City of London Police,City of London Police,-0.111242,51.516738,On or near TOOK'S COURT,E01032740,City of London 001G,Unable to prosecute suspect
6b0d6ef509b4482d121bfd82642ae2dbc773cf5f7d728ea2fa8edbeac1d4c0ff,2019-11,City of London Police,City of London Police,-0.079786,51.517576,On or near Police Station,E01032739,City of London 001F,Investigation complete; no suspect identified
9ac68b6ae132097cc13448ea8cbbc34e213c176da70477a911d05421c23ffed7,2019-11,City of London Police,City of London Police,-0.094720,51.514420,On or near WOOD STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
1acb04dc2d6e66c202d23115b0b9540427bceeb16f2e7073b870a4cdba8b9271,2019-11,City of London Police,City of London Police,-0.109155,51.516668,On or near FETTER LANE,E01032740,City of London 001G,Investigation complete; no suspect identified
aec3f67cffb891999f789339d0a78446bca5a992425845c70318a7f92b149a8c,2019-11,City of London Police,City of London Police,-0.087348,51.511512,On or near KING WILLIAM STREET,E01032739,City of London 001F,Action to be taken by another organisation
61f6f73f115bc8efe9bafdc4fb6e39801bcd558c788707fa82c030f8b9c14a6f,2019-11,City of London Police,City of London Police,-0.092077,51.512147,On or near TOWER ROYAL,E01032739,City of London 001F,Investigation complete; no suspect identified
7a8a7ede0689fe3aaebbd9b84520074631e435f62ad7ab00023a63734ac7e486,2019-11,City of London Police,City of London Police,-0.080782,51.514804,On or near ST MARY AXE,E01032739,City of London 001F,Investigation complete; no suspect identified
de48be5c6751a6fd4afcc320bba80c629ac59edc074295db91789ff3d561bd2d,2019-11,City of London Police,City of London Police,-0.080782,51.514804,On or near ST MARY AXE,E01032739,City of London 001F,Investigation complete; no suspect identified
f1256ca8d934908a32817c5d52b56cdd0cc28a5f6d20c4c248467d624c5abf7c,2019-11,City of London Police,City of London Police,-0.085792,51.522143,On or near WORSHIP STREET,E01002704,Islington 023D,Investigation complete; no suspect identified
3efa7854b74814cdc20047669cc082f71d17bd267db6c869772638584b270f04,2019-11,City of London Police,City of London Police,-0.078484,51.517680,On or near CATHERINE WHEEL ALLEY,E01032739,City of London 001F,Investigation complete; no suspect identified
cecc707b38fc0c3d2dd99cf47205ec6018437055efac92d3147e745c979dadec,2019-11,City of London Police,City of London Police,-0.081549,51.511625,On or near MINCING LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
6c66f87ef8a58696e4267e4dededecc1f3c9846345ef6020c433df87b6105e6c,2019-11,City of London Police,City of London Police,-0.112939,51.518231,On or near SOUTHAMPTON BUILDINGS,E01032740,City of London 001G,Investigation complete; no suspect identified
f4b5beebed9aae1fc78ffbbd602507d76eb33a2b0094ce5e2791dd85d8b74725,2019-11,City of London Police,City of London Police,-0.111132,51.512420,On or near MIDDLE TEMPLE LANE,E01032740,City of London 001G,Investigation complete; no suspect identified
98b8b9081afcf515fc2072a7436bafa9666c27dda46d6779f61ece1307669922,2019-11,City of London Police,City of London Police,-0.081620,51.516814,On or near ALDERMAN'S WALK,E01032739,City of London 001F,Investigation complete; no suspect identified
873519e57309ec2701bc32b79c3524ab3aa9b590388927fa2e57b5f0188093ad,2019-11,City of London Police,City of London Police,-0.091151,51.514992,On or near GRESHAM STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
6e2dd43341bbe03b0e0f6fcc2c0d5ee8dc4cfa17076f52f1516bd586a2dffc85,2019-11,City of London Police,City of London Police,-0.094094,51.515606,On or near GRESHAM STREET,E01000002,City of London 001B,Investigation complete; no suspect identified
30e74d1e26fc41ed5b2f8bf65ffe89e0ad5b07a94a9078beccc03e40b7c31888,2019-11,City of London Police,City of London Police,-0.104001,51.513051,On or near APOTHECARY STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
6fcd40177f87b92137810323af6c98f534736138a51a7217a7a737cf891f8069,2019-11,City of London Police,City of London Police,-0.084967,51.512598,On or near BELL INN YARD,E01032739,City of London 001F,Investigation complete; no suspect identified
0b40c62211b747aae6bc8ba0ae9e098406b88c013bf1103a038712e62869e549,2019-11,City of London Police,City of London Police,-0.093465,51.514463,On or near RUSSIA ROW,E01032739,City of London 001F,Investigation complete; no suspect identified
bbe767e990d66581bfd12ffa85b77626ca4855d09ec2162d251155c2f1529551,2019-11,City of London Police,City of London Police,-0.075196,51.512609,On or near ST CLARE STREET,E01000005,City of London 001E,Investigation complete; no suspect identified
d4dfa155397d4130e3cdf1f1c54da460299e53d974d97f83976398bb3e2d2a81,2019-11,City of London Police,City of London Police,-0.107910,51.515047,On or near GOUGH SQUARE,E01032740,City of London 001G,Investigation complete; no suspect identified
5c8ade87d488f73b423f9de999df0ad788311d872c96bc6b10c6b6976d412cce,2019-11,City of London Police,City of London Police,-0.080318,51.520678,On or near PRIMROSE STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
f38383dbf7c51a92f28b554f51d2077e52c57701a46ce4207eb940ae45494bc1,2019-11,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
83d6b03d7b0efde514e356b2e8fee202dfe5dfa671ca9a1daa1f19fba3ee375f,2019-11,City of London Police,City of London Police,-0.078484,51.517680,On or near CATHERINE WHEEL ALLEY,E01032739,City of London 001F,Unable to prosecute suspect
9a4fde3aabeb30760ece89e6071986ca9d93f554dfff8e695e643c79b09cdef4,2019-11,City of London Police,City of London Police,-0.080665,51.509344,On or near Pedestrian Subway,E01032739,City of London 001F,Investigation complete; no suspect identified
e0eb0259ea9a197425734070bee11b25e6d5037afc4738a09df9b75e1844a7b9,2019-11,City of London Police,City of London Police,-0.094206,51.511210,On or near LITTLE TRINITY LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
6d71d7bb9a398470831530854d766b7b083d85e5da41dca2462f20f0a142f68d,2019-11,City of London Police,City of London Police,-0.084701,51.509320,On or near LOWER THAMES STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
ead782587118cf3e944522d739c3a0e269116900e695cfac84053b2d4f5c3a4b,2019-11,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
e3202a74de3682d5f40cd07e6c28d3218cd5d05150f976799930e1ae214368d2,2019-11,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
ebfd2d4a97eaaeb09d868dcf2ddb44c02f42f727f43f4fddd85db4508563c1f0,2019-11,City of London Police,City of London Police,-0.076095,51.512462,On or near VINE STREET,E01000005,City of London 001E,Investigation complete; no suspect identified
910fef8cc6defc802959b72d876ea11e3a79b44203fe463ce9be7f9d303f8e39,2019-11,City of London Police,City of London Police,-0.097053,51.518262,On or near ALDERSGATE STREET,E01000001,City of London 001A,Investigation complete; no suspect identified
a106eed89922dad4a3682c6d303358b2348702a034561412f7fb18204a9516eb,2019-11,City of London Police,City of London Police,-0.079786,51.517576,On or near Police Station,E01032739,City of London 001F,Unable to prosecute suspect
ca8ed2f0db57fa6bd760d2cd8a7610c4437567bc2e0de1252e85262ce16feb0f,2019-11,City of London Police,City of London Police,-0.080376,51.517244,On or near Supermarket,E01032739,City of London 001F,Formal action is not in the public interest
75ecec7f2ce6aa3dca9a0704f879fd028efdfcd327738261b41690836c70f5fb,2019-11,City of London Police,City of London Police,-0.101055,51.513552,On or near CREED LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
96ba5e22fa7dfbd4b0767d1ab7c605d3c7ba790431ad596c6b63173aac4164a1,2019-11,City of London Police,City of London Police,-0.087118,51.513199,On or near Nightclub,E01032739,City of London 001F,Unable to prosecute suspect
d99e403e2402dda556337a0787eab69ce36755f50c3d5eec6a327a01c31c9752,2019-11,City of London Police,City of London Police,-0.080376,51.517244,On or near Supermarket,E01032739,City of London 001F,Investigation complete; no suspect identified
8896ee9e5642cb2b32776ead80cf0958e1520720837d325a509fca8749f39259,2019-11,City of London Police,City of London Police,-0.090506,51.513524,On or near POULTRY,E01032739,City of London 001F,Investigation complete; no suspect identified
ccd9a71370a550cebb30dd008c7b7e87afbc7d9a07bf73de6fc3adf3517a18e7,2019-11,City of London Police,City of London Police,-0.082628,51.518189,On or near SUN STREET PASSAGE,E01032739,City of London 001F,Investigation complete; no suspect identified
679be4c485c692a0b06f284c0947170e826b9d60742e21a072bd3014904e76db,2019-11,City of London Police,City of London Police,-0.083645,51.512504,On or near LIME STREET PASSAGE,E01032739,City of London 001F,Unable to prosecute suspect
2fbe77a65a0fc9bcb925ceeb51f9427c2cd05a88d5c658f69867600afab2774a,2019-11,City of London Police,City of London Police,-0.082628,51.518189,On or near SUN STREET PASSAGE,E01032739,City of London 001F,Investigation complete; no suspect identified
77192823753ba9ae4040db406e4e41296234534570e5ff32d167b49ce034f135,2019-11,City of London Police,City of London Police,-0.078665,51.509950,On or near MUSCOVY STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
4c80ea1c6ff5e8f0ec7700e9f6c4d9d1a68ceb2ea4c8f39d04d36ddfd2bad341,2019-11,City of London Police,City of London Police,-0.102948,51.512719,On or near PLAYHOUSE YARD,E01032739,City of London 001F,Investigation complete; no suspect identified
f6e057c8c64eca3eb1bd48c15a4ea97a0d8f6f7efad9fa39ac4357a3944435ba,2019-11,City of London Police,City of London Police,-0.092865,51.510182,On or near Parking Area,E01032739,City of London 001F,Investigation complete; no suspect identified
18b3502a1743bfe13828d70e05567b3cb4643f30dc50eda41720655718fc58e3,2019-11,City of London Police,City of London Police,-0.102380,51.517728,On or near HOSIER LANE,E01032740,City of London 001G,Investigation complete; no suspect identified
956ec89690f4c1484611a4013f207a8603f519fec37047b7d6824de27df03266,2019-11,City of London Police,City of London Police,-0.079130,51.507808,On or near Ferry Terminal,E01004293,Tower Hamlets 027B,Investigation complete; no suspect identified
